Client Name,Email,First Name,Last Name,Company Name,Phone Number,Address,Custom 1,Custom 2,Custom 3
Test Client,info@kensium.com,,,,(877) 536-7486,575 8th Ave,http://www.pixafy.com/,"We’re excited to share that Pixafy has joined Kensium! Together, we’re bringing you enhanced eCommerce solutions and ERP integration to better support your business.",we’re
Test Client,jlp@umn.edu,,,,(612) 301-1517,883 29th Ave SE,https://facilities.umn.edu/our-services/reuse-recycling-waste/reuse-program/reuse-program,Questions about the ReUse Warehouse? Connect with us viaFacebook(link is external)oremail(link sends email).,the
Test Client,APAC-PR@avanade.com,,,,+1 206 239 5600,1191 2nd Ave,http://www.avanade.com/,"Avanade is the leading provider of cloud and advisory services, AI and sustainable industry solutions across the Microsoft ecosystem.",avanade
Test Client,info@feedvisor.com,,,,2304085291,122 Grand St Suite 23,http://www.feedvisor.com/,"The “AI-first” platform and expert team transforming e-marketplace performance on Amazon, Walmart and beyond for large sellers & brands",this
Test Client,sales@colocationnorthwest.com,,,,1-877-302-7079,2001 6th Ave #3020,http://seattlecolocation.com/,"Located in the heart of downtown Seattle, this technologically advanced data center, makes it easy to serve businesses throughout the Puget Sound region.",located
Test Client,matt@cloudbreakoptics.com,,,,206-327-9826,2821 NW Market St a,http://cloudbreakoptics.com/,"Located in Seattle Washington, Cloud Break Optics is your telescope retail store. Whether an astronomy beginner or experienced astrophotographer, we have it all",our
Test Client,info@bilberrry.com,,,,206.818.7436,600 1st Ave UNIT 413,http://bilberrry.com/,"We design and develop digital products and online experiences that help our clients grow, innovate, and transform.",design
Test Client,info@iTrellis.com,,,,425.591.8051,1411 4th Ave,https://itrellis.com/,"We build innovative and engaging software for all types of businesses, automate operations, and integrate major commercial platforms for our clients! We are Microsoft Gold and Silver Certified Partner in Azure Data Science, DevOps and Development. Publisher of Portfolio++ in the Azure Marketplace. Digital Solutions Delivered!",build
Test Client,info@pmitriangle.com,,,,919.651.4244,8801 Fast Park Dr #301,https://www.raleighpropertymanagementinc.com/,The trusted choice for Raleigh Property Management.PMI Triangle's experienced Raleigh property managers will help you to maximize your Raleigh investment property's potential.,raleigh
Test Client,info@fullharvest.com,,,,(415) 523-0601,351 California St #1300,http://www.fullharvest.com/,"Full Harvest - The leading produce business marketplace for all produce grades, including an expertise in surplus and imperfect or off-grade produce.",resources
Test Client,sales@protoolus.com,,,,(763) 559-4083,2828 Vicksburg Ln N,http://www.protoolus.com/,"For more than 40 years, we have embraced a Quick Response Manufacturing Strategy and utilized the latest technologies, processes, and practices in the industry to reach our company objectives.",customer
Test Client,info@goldengatecomputing.com,,,,1 415-562-7729,388 Market St,https://www.goldengatecomputing.com/,"Explore top-quality Audio Visual Equipment, laptop and computer rental service in San Francisco! From Windows to Mac to high-performance gaming rigs, find the perfect tech solution for your needs today!",explore
Test Client,help@innsight.com,,,,+1 (408) 508-4667,2445 Ocean Ave,https://www.innsight.com/,"Best Hospitality Property Management System, Channel Manager, CRS, Booking Engine, Marketing Agency. INNsight can power your hospitality website & drive more direct bookings with industry-leading software and services.",best
Test Client,info@bluerocknetworks.com,,,,415-273-4220,1160 Battery St,http://www.bluerocknetworks.com/,"BRN | Blue Rock Networks, LLC IT Managed Service Provider Help Desk - Server Support - Networking Security - Cloud Migrations - Data Center Hosting",from
Test Client,hello@cloudnine.com,,,,(212) 905-6021,520 Waller St,http://www.c9w.net/,"ABOUT CLOUD NINEBY BOINGOCloud Nine is Boingo’s location-based media platform. We enable brand advertisers to reach a captive audience through high-engagement Wi-Fi sponsorship in thousands of premium locations worldwide. With over 1.5 billion consumers and business influencers visiting our venues each year, the Cloud Nine platform serves the needs of advertisers and consumers alike by combining high-impact, captive ad placements with the goodwill and utility of free Wi-Fi access. Cloud Nine campaigns are more than just ads. They are a potent way for brands to reward engagement and attention with an amenity that their audience truly appreciates.Offices:10960 Wilshire Blvd., Suite 800Los Angeles, CA 90024(310) 586-5180See Map1261 Howard St, 3rdFlSan Francisco, CA 94103(415) 813-5041See Map200 West Madison #2830Chicago, IL 60606(312) 357-2900See Map41 East 11thSt, 11thFloorNew York, NY 10003(212) 905-6021See Map",cloud
Test Client,support@webratron.com,,,,(864) 671-0341,80 Broad St 5th floor,https://www.webratron.com/,"We Specialize in Advanced and Customized Website DevelopmentIf you are looking for reliable and efficient website design services, you are in the right place! At Webratron, we understand the importance of each custom order. We pay attention to the minor peculiarities and details of each design. We believe your website design makes your business stand out in a fiercely competitive market, and we pledge to provide you with one. Webratron is your one-stop shop for long-term, reliable, and progressive service. Our experts are determined to boost your business with unique and responsive website designs.",custom
Test Client,info@edstaranalytics.com,,,,(919) 624-5107,800 Park Offices Dr,https://www.edstaranalytics.com/,"We specialize in comprehensive grant solutions, from securing funding to delivering measurable results. Our expertise in educational data and program evaluation empowers schools, universities, and nonprofits to achieve their mission.",comprehensive
Test Client,contact@deckadencemarine.com,,,,888-332-5020,2525 Whilden Dr,https://marineflooring.net/,"Synthetic Boat Carpet - #1 performance boat deck covering in the world - Durable, Easy DIY Install, Effortless to Clean, No Adhesives, No Snaps",faqs
Test Client,sales@trudoor.com,,,,(844-878-3667,5858 W Lower Buckeye Rd #100,https://www.trudoor.com/,"Trudoor® offers commercial steel doors, hollow metal doors, fire doors, wood doors, door frames, commercial door hardware & building supplies",trudoor®
Test Client,hello@captainit.com,,,,(213) 335-3249,835 Wilshire Blvd Suite 500,https://captainit.com/managed-it-services-los-angeles/?utm_source=google&utm_medium=organic&utm_campaign=gmb,"Call Captain IT, the best MSP in Los Angeles, at (800) 834-9795 to get end-to-end IT solution from IT Support to Managed IT Services for SMBs in CA.",call
Test Client,info@obcido.com,,,,+1 (917) 608-0404,99 Wall St,http://www.obcido.com/,"Discover OBCIDO Inc., NYC's top digital marketing agency. We specialize in web design, social media, SEO, and Google Ads for impactful, data-driven results.",discover
Test Client,example@example.com,,,,(213) 465-7536,548 S Spring St,https://losangelesit.com/?utm_source=google&utm_medium=GMB&utm_campaign=los-angeles-548&utm_content=Maps,"Empowering businesses with secure, scalable IT support. Los Angeles IT specializes in managed IT services, cloud solutions, & 24/7 tech support.",empowering
Test Client,marketing@beanstockventures.com,,,,,8885 Rio San Diego Dr UNIT 237,https://www.beanstockventures.com/,"Software PlatformFast track your software development using our clinical software platform.Learn moreRegulatory Support ServicesWe stay up to date with all relevant global regulations, and research country and state-specific ones as required by your product. This guarantees your product complies with all regulations and avoids delays in approval, costly remediations, recalls and safety issues.Learn moreRegulatory ResourcesKeep up to date on regulatory changes.Learn more",aboutif
Test Client,info@hbtech.com,,,,(336) 292-8777,2741 Noblin Rd Suite 100,http://www.hbtech.com/?utm_source=gmb&utm_medium=yext,"Providing a full range of building automation solutions including systems planning, equipment, installation, and training.",providing
Test Client,abuse@positive-internet.com,,,,(212) 380-3395,175 Varick St #371,http://positive-internet.net/,We’re award-winning Linux platform architects. Our customers include household names who rely on our team and world-class infrastructure for their complete Internet presence.,we’re
Test Client,hello@vonnda.com,,,,,475 Coloma St Suite 285,https://www.vonnda.com/?utm_source=google-local&utm_medium=organic,"Vonnda is a San Francisco digital agency that unites strategy, design and technology to build brands, reach customers and drive business growth.",vonnda
Test Client,helpdesk@woodworkerssource.com,,,,(800) 423-2450,645 W Elliot Rd,https://www.woodworkerssource.com/,"You want the best hardwood lumber to build your woodworking projects? Walnut, cherry, maple, and all fine exotic woods are right here with easy online ordering",find
Test Client,info@instinctivebranding.com,,,,(919) 295-3671,1910 Sedwick Rd Suite 500C,http://instinctivebranding.com/,"Instinctive Branding offers exceptional website design and development services, creating captivating online experiences that reflect your brand's essence.",youre
Test Client,press@osmind.org,,,,1-800-273-8255,3130 20th St Suite 250,http://osmind.org/,"Join thousands of clinicians who've partnered with Osmind to grow their psychiatry practices and stay ahead of the curve. Osmind 360 combines a psychiatry-tailored EHR, billing and prior auth services specialized for Spravato and TMS, and other practice services. Make more money, save precious time, and provide better care.",osmind
Test Client,hello@flockjay.com,,,,(510) 431-8145,209 Kearny St floor 2,http://flockjay.com/,Flockjay is a knowledge-sharing platform for the growth and development of sales teams. Our goal is to help sales leaders capture and share top reps’ best practices so the entire team can do their best work.,flockjay
Test Client,hello@precursorvc.com,,,,,580 Pacific Ave,https://precursorvc.com/,Home Philosophy Portfolio Team News Perspectives Contact We invest in people over product at the earliest stage of the entrepreneurial journey. Precursor Ventures is a classic pre-seed and seed stage venture capital firm investing in long-term relationships with founders we believe in. Meet some of,invest
Test Client,info@geekdentalmarketing.com,,,,(954) 681-5824,1395 Brickell Ave Suite #800,https://www.geekdentalmarketing.com/,"Geek Dental Marketing is a complete marketing company for dentists providing Dental SEO, Dental Websites, Paid Ads, Social Media, and Dental Marketing services.",geek
